Guid,ContactId,AccountId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
7cb040de-f3d5-480c-bbc2-f3f9a2a2d5d6,4e600639-62de-4c65-8d8e-93a676fb9a69,dfcafcd7-b448-4357-90a7-83e66d1a9e2a,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
7cc85def-ca8d-425a-b10b-e2125e7c17ee,d310d317-ff6f-4611-b046-475499b013fb,0d854576-00f2-4703-aa47-0ec2266f8594,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
7cd7b1e8-f01f-45e4-9c12-7876481ee479,1ce9d8f8-cb7f-48d8-9914-31fddf939e6c,838f977b-7602-4ea3-a759-3488d07ea9ba,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,How to output correct file,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
7d9540c2-dd34-4f4d-98b4-fafd16111c2a,e13873a2-4dd7-4de8-99b9-e1f8c73608a9,d3fed2d3-ec52-4f86-9e60-621819590ac2,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
7ddf789e-aef4-48e3-9f9f-a411c5c7f20e,880d1960-0f57-4c32-b23c-48b5b2652d6a,4a6fe7d4-ed81-4322-98f7-4f55e975336a,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
7e3bdff8-f893-4d5d-9ec7-e875310d2219,1fd3c5ce-2f84-48e9-86f9-cd62df0c9678,078d194d-98c9-441d-97a0-fc6709abf638,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
7e49ce42-7218-4591-b853-80be2bd48665,865a6cb2-cbb5-4493-8eb7-83bb16dcbe5f,244daca7-37fc-418c-b9c6-8c225489ddc4,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
7e90a721-0288-4f0f-9e5f-c0a30cd2f0e7,05bcbe8e-ac89-4eba-b3ba-36f8ea9ead15,54e2e79b-cdf5-4e93-803c-3982434a45e9,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
7e90f2e8-ba31-4b83-8063-217383705980,34687b07-b915-440a-b652-c8b85d358d30,81b825ec-df84-4f42-907b-02c39c802a0b,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
7f16c39f-d80d-42f1-94b0-41534aba4a3a,1882d495-0afd-416b-b466-9e73840527f1,4edb158e-f962-42dd-ac2a-f5f5baf46841,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
7f65d8b8-9547-4ddc-a151-dfcdafdfe121,ec2ab4a9-6601-48f3-972a-f10468dd4a83,9f32138d-d239-44e6-9816-e517b35a66b7,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
7f93f621-537c-40f6-8827-c6e00f0b64ce,3fde2a18-1167-40b9-9fc7-eade54a5d9a0,a57a2d37-668b-48dd-b9ea-8fd8bc601682,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
7fac5f20-7e8a-4910-871d-5c0a27ec7868,13ec1101-aed6-4276-bf4a-2fa358e30f11,54e2e79b-cdf5-4e93-803c-3982434a45e9,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
7fb42a1e-bcf4-46d7-b761-ca6abfe1b615,b27c4940-8ac4-4481-a776-b61ddd74db81,9c0595c3-f3ba-42af-9761-1f1cf81dadac,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
803a24d1-1087-4c10-9389-4bd8b82961a8,dcb6f551-b2e6-4a51-8d20-576eef36a385,c3426c5f-a951-4440-baa4-82921033bd4d,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
805e20eb-f103-4cdd-a6a6-afa086ae03f3,962ee759-cfa1-4e2b-b64e-227f14777de0,d4cc3959-3472-4eb9-bfe9-a9b15f836a50,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
80660878-7edb-460d-aba3-8da46c3a64cf,5f4ffc5d-1566-4926-a266-0d9b26c3bb5e,57205e96-d186-40f4-a621-2f371f6f9425,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
8080dddd-5302-4f02-a224-8898944dcdb4,b2a00d87-1f5a-48c1-873b-5c7476b92e56,7ec94dc0-9562-4b73-bd10-82dedc360f09,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
81f703f3-0ac3-4d1d-9e29-6d9bb3280305,7afe5f73-bb3b-4e75-b2e8-36d2608a080e,2c06c6a8-4482-4d60-a578-b8aaec7a45db,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
823d9292-46c1-4707-9f14-b47298d0a8a3,73b9a5dc-c54d-4a3b-ad5c-1163179190f1,84e06c4d-1c48-4d2f-885e-60940b99db6f,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
82434cee-42b2-450a-9ddf-5a1577821e53,35ff7906-af88-4883-af3a-fc33ddc4ca24,ac74df6f-fad7-4bd8-a606-eeb0f45dbd01,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
825c156d-5d5a-4542-bf1d-fe5afff2e638,510e7f83-e4a0-44f9-9972-83c487b7a47b,f345e646-1faf-4bd9-a008-5705837514d5,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
82ad38a2-05fb-4701-ba4e-b83f68b9ec30,3b536499-790b-4063-ae77-56c8c4e58781,24f8ddba-6a41-4904-bbf1-23a4ae7c03b3,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
82f39bc2-b672-4564-ad91-c57b8ffc72ee,189cd8b8-712b-47d0-bcc7-19f05d3df155,d6aca3d7-dbe3-4645-9a59-73a35f4a0ad0,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
83a22f1b-bcfd-4694-a551-4a27c0081985,881441c0-197e-488b-bf90-56a6e82e0b50,c43cfb40-35fe-4227-8931-68e84d5e201c,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
83a65b75-8597-4998-91d7-dc287953acf5,319d302e-e0f7-4935-a432-4cfed37ef7f5,26a90565-5350-41f1-aa93-eaadbeae5645,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
83b58b66-44b0-41e7-a959-a2d255b1cdbb,664c5507-6a27-4b63-a2f8-2e4701a40bd1,c3426c5f-a951-4440-baa4-82921033bd4d,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
84593b6d-74cc-4417-b3f6-7ff23ed1f00c,3090d667-5e6d-4be7-8c00-e931ba846d45,ac74df6f-fad7-4bd8-a606-eeb0f45dbd01,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
848c6971-cd55-4c60-8770-dda19a91de45,38a477f0-8071-459d-a956-dc3185ad3161,58769d5f-cf2d-4612-8065-a50b4200f683,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
85573c78-206a-43c2-bef9-ad292e02fb1f,8897e7e2-4491-4b7d-a94c-7bef77592f88,862e7135-eb38-4c92-98f1-91563ad5f008,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
857904c6-c730-4cd0-b1bd-60812b7969ef,edc3728a-e7e9-4067-86de-92daa42be3a1,238c31e0-7d3e-4c86-be61-0973ae9a9ca8,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
85d2d055-9cee-4e4e-ba1d-6c552e2b0529,2b87aa1a-563c-4aad-89e8-a436878ef4a5,5b337efc-12b2-4792-89fc-2ebee809d272,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
8656514c-424b-46a4-a6a5-2001e1b66a6a,3193a784-4438-4668-a8bc-1fa3b47032a7,ff87b527-9b1f-4ed3-81d6-5ba63359af75,#N/A,#N/A,#N/A,Problem,Rejected,User didn't attend training,Adding new merge field to a template,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
86683d7d-2529-4d45-8156-672c0eecdb5c,9f8e0f0a-3027-4052-a889-3237cd9c5b48,4edb158e-f962-42dd-ac2a-f5f5baf46841,#N/A,#N/A,#N/A,Problem,New,User didn't attend training,Some fields from report not populating,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
86c51b73-3972-4976-8d67-4cb425e66f8a,c03085f6-23de-4d95-9153-13ca77401669,84e06c4d-1c48-4d2f-885e-60940b99db6f,#N/A,#N/A,#N/A,Problem,Pending Approval,Complex functionality,Troubleshooting custom solution,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
86d41825-146d-4442-8188-64145870121e,13a9483b-299d-447a-ba32-4127c4e4faf5,72c0aaf1-7f4d-4f3f-a5ba-f9b5bca3e544,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
872f7b77-3f59-4149-a4aa-7506e44470e3,e47fe38b-5a9b-4a15-bf9c-1fff34e67e0e,34c3137f-c786-42e0-a31e-c63b727a1550,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
87aab6c4-e2f6-424b-adb5-0ac91c9e78d6,7430fdb0-f039-49c6-bc40-e70e6da686d4,3e9f8d85-b839-4b8d-944a-864ad5f1f381,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
8800e538-ae47-4cfd-bcbd-b91c6bb93c33,948db2fc-e0a1-47bd-b9d9-2f949ca9064d,84e06c4d-1c48-4d2f-885e-60940b99db6f,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
8888bb15-bad9-43bf-a367-a84ad5bfdc5c,4cc57fb9-8365-4085-9f1d-93d6559d18a1,34c3137f-c786-42e0-a31e-c63b727a1550,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
88a2743e-7f0c-41e8-9580-af27e45df920,3ddde7a3-5694-48c4-abf8-cf461ff5b739,b8863ac4-6727-426b-a0d3-8ba897ffc82c,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
88f7d907-bb6b-441a-a1ee-66162af98e63,8fb40915-3827-4b1d-bbed-7fe8cab3e87a,38669415-6bbb-4177-976e-91b0d255898e,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
88fab75e-d6b0-41de-a1a7-dce24d7cf60d,40a70421-f137-45d2-a963-3955c89e6f67,cab1e820-8748-47b1-9166-c8b4d5da7a11,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8986cdda-1a73-4412-a434-bbcf95d2d8ed,de59b785-8372-4ebf-9af8-f2d5fc24445a,c43cfb40-35fe-4227-8931-68e84d5e201c,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
898e1ddc-24cc-4796-9929-840ed442d69c,6f5a3439-b13d-47bd-9eca-d8ce4d95c529,86fe5665-9155-4eff-a952-786b9665b5a7,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8a1a409c-8d04-48c5-a9c5-5ac5bbbf86a4,8090f1c3-bbf8-49d0-9615-4aa10dfb57ea,81b825ec-df84-4f42-907b-02c39c802a0b,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
8ac9592e-5695-44c6-9d90-1189f30ae32f,32ab4575-c494-4d73-b1ff-592ee36f9437,808f0ce8-a722-4c71-a0da-2a4e03733216,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
8afbea9d-84d3-49ec-beee-bf5f754b064f,210f5405-830c-481b-a7ff-315e615b8cbe,d4cc3959-3472-4eb9-bfe9-a9b15f836a50,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
8b0b449c-16de-4af2-af6b-284a3fb5a53d,518cb8cf-2dee-4bbf-8046-8ca9dfd05f91,55894b8e-12e0-4fa7-9101-252f247b50fb,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
8b147e24-2390-4478-a965-cf6f9b9bf9ee,06b4b9c0-4465-49b7-b8fa-4264d0be76c2,e911cfb9-d4f3-4e43-a427-f7f8d95b4864,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
8b34fd72-9c5a-442d-a895-87f59bed3789,de59b785-8372-4ebf-9af8-f2d5fc24445a,cd63405b-489a-4d4f-bf7f-2a20adad5456,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
8b568d55-8fda-4174-9e9e-b5f94def2639,f7d40fba-d015-455a-9d30-5a1b56fb3be5,9505ec67-fc3a-4100-b982-4d5a6c4cdb4a,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
8c4e8cac-e25d-460c-a8c2-3ed54042c1e1,a7673c48-39d9-4b93-a1ca-87575d212963,ac74df6f-fad7-4bd8-a606-eeb0f45dbd01,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
8c9dd5b7-b991-4984-8f95-9478db797429,4219a733-8abf-48ff-90b1-99564c1d3a11,e08878da-c224-4866-8104-c9bb483becbe,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
8cc87f44-ef7e-47e3-b103-37c2dcb3b31a,9f8e0f0a-3027-4052-a889-3237cd9c5b48,0d854576-00f2-4703-aa47-0ec2266f8594,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
8ddfc8e1-8385-4d60-9116-f38ccf544ef1,14917a39-71d5-42e3-96f2-060ba9a6202f,d4cc3959-3472-4eb9-bfe9-a9b15f836a50,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
8de11673-df4e-4cd0-92f6-dbd5f6fb8564,5411c8f0-894b-4cd0-816a-8e27c0b05460,cb619659-6773-49cb-8170-3e4e4c41aab7,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8dfeeba4-0928-4f1b-b16a-f76f450aa617,edc3728a-e7e9-4067-86de-92daa42be3a1,d4cc3959-3472-4eb9-bfe9-a9b15f836a50,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
8e4ac10c-a305-40ec-8773-b49599755caa,d3c3e0a0-569c-4eb2-b6f8-021da409ca02,6b76f960-354d-4fc6-a5b3-ce6ae11b2021,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8ed10453-917a-4d84-9aa8-9a383e0d325e,8c730680-1fe8-47ab-b7f1-4b6755684eaa,39a5f6b9-a18b-4ee0-a1e7-b276f715a1cb,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
8f069ddc-d0f8-441d-9e87-c1fcd0fce6cc,27642f2b-8747-46fb-80c9-1e21a2a55912,57205e96-d186-40f4-a621-2f371f6f9425,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
8f538e9b-cca8-4f67-a55f-2e9df7ceea33,4a35cccc-5ed7-4df2-9dbf-82d7a2195dc3,57205e96-d186-40f4-a621-2f371f6f9425,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
8f97f4fc-bb7f-4bae-a9a9-585116886f04,18943737-0aad-4f42-a0c8-968bda29b606,58769d5f-cf2d-4612-8065-a50b4200f683,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
8fab581e-3413-453f-b0b8-1460022979cf,8c1a8b18-918a-4045-933b-7be666505e10,bd1e547b-5e66-46f7-86ff-501480d0f1f0,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
8fb95122-d5eb-4468-98b5-c5a647e050da,e5216d1e-a2db-45f5-bd2f-4462fc8da382,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
8fd2e9f6-6b85-4fa2-b992-a6594d7e9fc5,444e3901-849c-4706-893a-b3f7d81fae52,72c0aaf1-7f4d-4f3f-a5ba-f9b5bca3e544,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
90750c75-0e80-4b45-83c4-d941bb8a72c5,30797918-5359-4ab0-a0ce-aade2083cc45,4de78b82-48d2-4f01-8a7f-b2564aca0749,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
90872875-5d01-4d63-b6be-506597e9349f,08d0fb63-f07e-4f97-850d-fb514144624b,57205e96-d186-40f4-a621-2f371f6f9425,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
90aa25bf-9290-4494-bffa-f77110ebb36f,6a5c5137-da78-4a6c-b1ca-bde1622d3da7,9ec52262-7e0f-4751-bddb-c93b6e20c2cb,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
910f67cf-eced-4fec-b509-5266c492cf93,3ddde7a3-5694-48c4-abf8-cf461ff5b739,86fe5665-9155-4eff-a952-786b9665b5a7,#N/A,#N/A,#N/A,Problem,Escalated,User didn't attend training,ID not getting picked up.,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
915a5bc6-db80-49b3-842e-d723d79afd50,7480ca48-025f-446c-8b2d-ec699e2967c3,61861c5a-7879-42b6-bfec-6526a7989c85,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
91b15d37-f8df-4839-8521-566b65f49846,b343a19f-13a2-4498-a685-a8451083ec16,86fe5665-9155-4eff-a952-786b9665b5a7,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
92033fc1-9a2b-4904-92ef-2ccfaa33d041,fbf57717-d2cd-42d2-b124-c80f1c47b7ac,026612b2-880f-4457-a934-74c082417120,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
932aa880-6385-49b9-acb0-ff8701230c61,f36085f3-7a29-4f95-be4c-5132b9d5dbf0,ff8efadb-8a56-4b1d-b254-5f745af9fac4,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
937b4bba-3f0c-431d-ad24-40f8953e1228,c769d60d-64ae-46e8-93ce-5580cf8a1976,2752c1d1-b795-4735-b9bc-6f4eba1957a3,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
93af04d9-a587-48fc-91b5-2128805517eb,106609e9-b0ed-4279-ad64-cb3dcab80a3a,7ec94dc0-9562-4b73-bd10-82dedc360f09,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
93b2034f-e6e4-4c1f-9d90-43c58cbbc13f,0062e986-86c8-43ee-bf74-7bca8b20be32,d4cc3959-3472-4eb9-bfe9-a9b15f836a50,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
940e8a87-6275-46f1-989d-0dd88b961939,21af3e6a-83c4-4eed-805d-7549a1ab5725,808f0ce8-a722-4c71-a0da-2a4e03733216,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
941556db-5830-43e6-a765-e37eef38a7cb,150ee900-4133-41f4-945e-67e42f5f81fb,9505ec67-fc3a-4100-b982-4d5a6c4cdb4a,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
94333c62-6af7-4416-8a0b-f32184d622fe,c96842b1-785c-44e8-b8b3-20b4a84a3992,078d194d-98c9-441d-97a0-fc6709abf638,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
94c99f5e-12fb-44cd-9fcb-2a727a68eb94,60a669db-e997-4d6d-89aa-e8b6716cc98e,14cc64fe-9216-45ab-8a93-3df687d35746,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
94f52597-4c8c-4867-a909-5c179548f436,28bb4a1f-d234-43cf-a8bf-512d7b004899,26a90565-5350-41f1-aa93-eaadbeae5645,#N/A,#N/A,#N/A,Problem,On Hold,Existing problem,Demo License,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
