Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,IsExcludedFromTerritory2Filter,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
5bb662bb-3ec8-4aa6-9c34-4b2614b4510d,c43cfb40-35fe-4227-8931-68e84d5e201c,Browseblabc-Morales Corp. - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5bc2dd9d-65a5-4fef-8c9d-552d4d8c85a5,26a90565-5350-41f1-aa93-eaadbeae5645,Yakidoo - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5c26692b-62e3-470c-a766-772a578051c3,9a5c0462-7d1b-4249-b38b-d8fee3a52a45,Vitz - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5c7b3368-d974-467e-96a1-fd057970178d,cb619659-6773-49cb-8170-3e4e4c41aab7,Camimbo - Initial Sale,#N/A,Prospecting,81083.0,10.0,2026-01-30,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5c8cad54-d08c-4365-a255-e60b07f6db61,4de78b82-48d2-4f01-8a7f-b2564aca0749,Edgepulse - Additional Sale,#N/A,Closed Won,72395.0,100.0,2024-08-08,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5d52ae3e-78f0-4f85-926a-5f5e63d4d325,9ec52262-7e0f-4751-bddb-c93b6e20c2cb,Voolith - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-01-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5d5f2049-1094-4de7-b128-6a6107cf01d0,46183cac-0021-4eef-b564-6bf8395c67b6,Thoughtmix - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5e2eb4c1-c71f-4110-926b-8972a40add13,ff87b527-9b1f-4ed3-81d6-5ba63359af75,Dabfeed - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5edae8de-9d49-49ad-9b0d-17422eb1daf6,cab1e820-8748-47b1-9166-c8b4d5da7a11,Jetpulse - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5f2cd693-7f69-49d5-a74e-f111e92fb077,a57a2d37-668b-48dd-b9ea-8fd8bc601682,Brightdog - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5f874e33-cfd8-448b-b684-f9f85de07e96,a8ce5dd0-092c-4e14-9ae1-430d41d8bbeb,Oloo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5fd91773-04af-4a8d-87c1-67cfc3e10d14,382892b9-7d9c-4069-8b02-5b575c2f3b06,Uidoo - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6040bcc4-c1e1-4056-9676-e579c70264ae,ff8efadb-8a56-4b1d-b254-5f745af9fac4,Gabtype - Additional Sale,#N/A,Closed Won,29995.0,100.0,2025-09-23,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
620a0539-a4b7-44b9-ace4-8c9375348172,e03ca115-f212-4f8e-b4e1-bad754f8f173,Buzzshare - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
624504c2-1629-4132-bf5a-169e704bb090,35a9ad50-5afd-4508-a97a-b5d8ba915c69,Skyba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
62475003-911e-408c-b74f-11c86a76207e,64cfb4a0-32fe-46ff-b890-cacf1f5924bc,Rhynyx - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
63031a1e-1ba3-4a90-9231-339fb6ee3eb6,0d854576-00f2-4703-aa47-0ec2266f8594,Aivee - Initial Sale,#N/A,Prospecting,74395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
64f355c1-4e1a-48ef-9fae-31019306c6d0,62d2b026-5946-42ee-8ef0-a05498ce1462,Trilith - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
650291e3-5d18-4d39-9b2a-783f1ea36777,58769d5f-cf2d-4612-8065-a50b4200f683,Yozio - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
665f1ad5-68db-4775-980f-5b0fc78c2f0f,4926556e-5116-4a28-aeac-2fb73cdf2e3e,Voolia - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
66a2a199-3a6d-40ae-9160-ffed29fd5349,03bc8431-f383-4600-b814-0e027a9b8621,Chatterpoint - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
66acaf53-290e-4ac5-a847-ea98913963eb,9f32138d-d239-44e6-9816-e517b35a66b7,Shuffletag - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
66b42b3d-f163-4be8-aaa4-9b58ca166617,f345e646-1faf-4bd9-a008-5705837514d5,Babbleopia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6798525b-87ed-4a40-a922-27a838da5cfb,9d67cd35-a2c2-49ca-b630-66d2a191fc57,Quire - Initial Sale,#N/A,Prospecting,74395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
689e5177-c9f3-4d94-8785-e12c6d27d203,382892b9-7d9c-4069-8b02-5b575c2f3b06,Uidoo - Additional Sale,#N/A,Qualification,34995.0,10.0,2025-12-16,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
68d287c6-a6c1-44cb-b85c-8c21a643ed1d,ded082ee-40ee-4f25-95c4-c5a66b7a5ddd,Topicblabh-Sto Associates - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
692d9770-9ac1-4b00-842d-4f41a479e0a5,94a38b39-bc57-401f-84e3-47d33cdbef70,Omba - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
69cd2ebb-089f-4dd8-88ef-e16751363e5f,baea373d-ac63-4ce6-85c6-ed6f75bdad26,Kayveo - Upsell,#N/A,Qualification,75000.0,10.0,2026-02-09,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6a849b7c-c72f-4348-9548-ea29593df2c0,02cc958d-8847-454e-abe2-238ebe49cdbc,Trudoo - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6b3f0f3c-2a5b-4851-b57c-82b2993f019a,57205e96-d186-40f4-a621-2f371f6f9425,Eidelr-Ashpool - Additional Sale,#N/A,Closed Won,72395.0,100.0,2024-02-04,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6c094ae7-242d-464f-acf5-fcca0afa510b,b0ea7374-3993-4cf1-9270-4aef56bff254,Pixoboo - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6cc8b378-b3ad-4f93-b31c-728d48900e86,4926556e-5116-4a28-aeac-2fb73cdf2e3e,Voolia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6ddf92f3-df2a-4a68-b6ab-d4c21078ffc1,8518b807-a204-4f71-a857-af1ee0f1f6ba,Thoughtworks - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6ede9810-b531-4057-834d-e0fdf95a9688,d3fed2d3-ec52-4f86-9e60-621819590ac2,Jabbersphere - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6febdd5b-83c2-4e09-b443-cf6c040d14c2,2c06c6a8-4482-4d60-a578-b8aaec7a45db,Yakitrit-Germain Hospital - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
71acbe1e-c322-4ebf-ac3d-1db3aa976293,e08878da-c224-4866-8104-c9bb483becbe,Meeveo - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
71d8ac43-b596-4c00-94b6-a01826851d7e,4de78b82-48d2-4f01-8a7f-b2564aca0749,Edgepulse - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
72914cf5-40ee-4ced-a608-8a478a704594,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,Fliptune - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
73227059-a4cf-489c-90db-25b1cd41a7a2,9498d846-3e7e-4da9-9c16-484db7a4a5f4,Mybuzz - Additional Sale,#N/A,Closed Won,29995.0,100.0,2025-09-23,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
732cbfb1-f9b6-4aa0-b887-013c8c6a89fa,4926556e-5116-4a28-aeac-2fb73cdf2e3e,Voolia - Additional Sale,#N/A,Id. Decision Makers,29995.0,60.0,2026-05-29,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
736e28d5-ba90-4d17-9a00-089f8864702d,6b76f960-354d-4fc6-a5b3-ce6ae11b2021,Myworks - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-02-04,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
75128973-cf95-424a-ab1d-a29da928c19b,bd5e2e4b-0734-45b9-a427-837ec4999aba,Mydo - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
75dd260a-351a-4afb-91e4-7b8f2837e4cf,c935334b-cb9e-4908-9239-77fd3b8b88a3,Meevee - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7622f6ad-d723-4371-b34d-ea157f43b69d,6b76f960-354d-4fc6-a5b3-ce6ae11b2021,Myworks - Upsell,#N/A,Needs Analysis,100082.0,20.0,2026-03-27,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
77370859-2b86-4356-9ada-22a541f5a375,b0ea7374-3993-4cf1-9270-4aef56bff254,Pixoboo - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
77797bc3-b21f-4b76-9b49-9ef0149dfb66,24f8ddba-6a41-4904-bbf1-23a4ae7c03b3,Ooba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-06-08,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
77e7b8b3-e6e2-47d3-8a33-ecd1a1427bfc,d6aca3d7-dbe3-4645-9a59-73a35f4a0ad0,Blognation - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
78741113-eacc-479f-b592-9fc1cc723f38,f345e646-1faf-4bd9-a008-5705837514d5,Babbleopia - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
787b187f-2908-48dc-8947-8a9873f80c22,46183cac-0021-4eef-b564-6bf8395c67b6,Thoughtmix - Additional Sale,#N/A,Closed Won,29995.0,100.0,2025-09-23,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
789dbf62-7c1f-4593-9375-273faf58450f,72c0aaf1-7f4d-4f3f-a5ba-f9b5bca3e544,Livefish - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
78be3021-cf01-47f4-8df7-aca2a9d882cf,0f3a4ac0-5f1d-4958-8669-aedd66cef3a1,Oozz - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7962e8a5-4d6b-4594-b947-696ecec3f691,3e9f8d85-b839-4b8d-944a-864ad5f1f381,Meejo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-08,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
798cc208-3d26-4307-a080-113e5ea01dde,ce50a310-950c-4837-ba53-fec863d4bf5f,Tagtune - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a26fd7e-8245-4929-a897-53f3bed35b8d,54e2e79b-cdf5-4e93-803c-3982434a45e9,Browsetype - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2025-11-17,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a57432e-724e-4f1a-9704-2dc593a864df,54e2e79b-cdf5-4e93-803c-3982434a45e9,Browsetype - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a70f948-8bc9-4649-ade2-e24f665fc356,55894b8e-12e0-4fa7-9101-252f247b50fb,Mycat - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a8bdaa5-8628-4aac-a233-0f248a7c1151,276ba8fc-930f-4421-9227-b4bc2bf12874,Kanoodle - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a900351-aadc-40d7-8e7b-6bba63b0f461,bd1e547b-5e66-46f7-86ff-501480d0f1f0,Rhycero - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7b4478a7-2f5b-4441-8a5a-f257bac94817,94a38b39-bc57-401f-84e3-47d33cdbef70,Omba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7b91afd8-1bec-47da-bc33-7feac351355d,a57a2d37-668b-48dd-b9ea-8fd8bc601682,Brightdog - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7bb0930f-29c5-4748-85cd-98a386b0faeb,b29abac9-eb9c-46f6-99ed-b5e0ddc6efb4,Fiveclub - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7bfc637d-b28b-4645-9d8f-615b2e73b853,b8d21752-f0e0-4906-9191-6033ab74049e,Viva - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7c70b477-8ee7-4ce9-ac74-0a018a01bf6a,9498d846-3e7e-4da9-9c16-484db7a4a5f4,Mybuzz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7d0720da-b2e5-463d-9389-1c7a41dc6502,4a6fe7d4-ed81-4322-98f7-4f55e975336a,Topicstorm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7d1c74c5-d831-46ea-8e9c-0dd94cd867ba,450e9378-424f-4fab-ae6e-3b3ff90eb2ea,Wikizz - Upsell,#N/A,Qualification,100082.0,10.0,2026-03-27,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7d7ea260-3bc5-45bf-ab3e-6ff0af1a8fbd,203ff87e-cb03-4dea-bf22-5ec94453d3c1,Layo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2026-02-03,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7ddec277-01af-418d-9fa8-2744f091e76f,ff87b527-9b1f-4ed3-81d6-5ba63359af75,Dabfeed - Additional Sale,#N/A,Closed Won,72395.0,100.0,2024-10-11,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7e7aa42b-95ef-45d8-84b5-f27cb130b3d3,5b337efc-12b2-4792-89fc-2ebee809d272,Dynazzy - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7e7deeda-5f42-485f-8014-d5b1e4782468,ff87b527-9b1f-4ed3-81d6-5ba63359af75,Dabfeed - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7eabbbee-b2f5-4811-ad03-b2d780e049db,ff8efadb-8a56-4b1d-b254-5f745af9fac4,Gabtype - Initial Sale,#N/A,Prospecting,72395.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7ed82b63-ec53-46bb-982e-25927dd44a23,9505ec67-fc3a-4100-b982-4d5a6c4cdb4a,Quimm - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7ede80e2-f9c8-4d00-89ec-2445a7fefec8,ded082ee-40ee-4f25-95c4-c5a66b7a5ddd,Topicblabh-Sto Associates - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2025-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7ee85dcc-5792-459f-ba1c-d4189023abfc,b0ea7374-3993-4cf1-9270-4aef56bff254,Pixoboo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7fd43c63-29e3-481c-bf0d-880afc2dd654,d52e313b-fb36-4327-8967-3e938a9cc862,Jaxworks - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-10-21,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7ff47117-2097-478e-b0e0-5764ea346299,f07dfce0-270d-4aaa-85b0-040c1569b0d7,Mynte - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2025-07-23,#N/A,#N/A,#N/A,Omitted,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8068adfa-b700-467e-a29f-07e914c3b9d1,ce50a310-950c-4837-ba53-fec863d4bf5f,Tagtune - Additional Sale,#N/A,Proposal/Price Quote,34995.0,75.0,2025-11-23,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
80b7f8d0-34b1-49ee-a1c0-ffd2608a77f7,0290fced-80b6-4c20-9bb6-c400314f3f78,Realcube - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
828a1e02-c0f4-4819-b07a-b57f5662722c,9d67cd35-a2c2-49ca-b630-66d2a191fc57,Quire - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
82a639de-57d4-4a53-9fce-eaa1ca277d77,5f6e013d-e183-43f1-8f2e-62d04707c1a1,Zoombox - Initial Sale,#N/A,Needs Analysis,72395.0,20.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
82c172d4-3297-4f22-b3c4-ff29c164f08d,d6aca3d7-dbe3-4645-9a59-73a35f4a0ad0,Blognation - SOW 2,#N/A,Negotiation/Review,43695.0,90.0,2026-02-20,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
830e4787-ab8e-40e2-be60-2d9306f20eee,35a9ad50-5afd-4508-a97a-b5d8ba915c69,Skyba - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
83723e6f-311a-4fba-93fc-235dfef465aa,e8ed56e3-5309-46cc-9ce0-f1726239cb00,Topicware - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2025-12-06,#N/A,#N/A,#N/A,Closed,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
842a9668-8df8-46b3-803d-647a40bef77b,9505ec67-fc3a-4100-b982-4d5a6c4cdb4a,Quimm - Upsell,#N/A,Qualification,100082.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
846a6bfa-a171-4c4e-a1fe-d7dc4bb444cb,ff87b527-9b1f-4ed3-81d6-5ba63359af75,Dabfeed - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
84ba623b-4422-4311-bcc2-d6e64b663658,0e8512ac-27c3-4940-b9b0-962f6eb07b4f,Kwimbee - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2026-02-19,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
84f75b2b-fac4-4c51-a6fb-69a82bb25a83,02cc958d-8847-454e-abe2-238ebe49cdbc,Trudoo - Initial Sale,#N/A,Prospecting,73995.0,10.0,2026-02-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
85aa0c62-a315-4e55-aba9-ad35eccb0e3b,4edb158e-f962-42dd-ac2a-f5f5baf46841,Gigaclub - Upsell,"This is a huge strategic opportunity. We're starting to gain momentum in this account, and the customer has the potential to be a referral machine for us.",Prospecting,72395.0,10.0,2025-10-02,#N/A,Identifying key decision makers and stakeholders.,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
85d0b011-fdfe-4a6f-8f63-c566b821ec1c,a8ce5dd0-092c-4e14-9ae1-430d41d8bbeb,Oloo - SOW 2,#N/A,Needs Analysis,72395.0,20.0,2026-02-05,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
85d4d031-ec8e-4583-97d8-9dba48eb36b6,cd63405b-489a-4d4f-bf7f-2a20adad5456,Meembee - Upsell,#N/A,Qualification,75000.0,10.0,2026-04-11,#N/A,#N/A,#N/A,Pipeline,false,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
